"","ID","DOY","Date","Month","Period","Lat","Long","Temp","Temp_mean","Veg","Veg.21Day"
"31737",31737,347,"13/Dec",12,"GI-5.1",62.5,45,-41.73,-40.34,0,0
"31738",31738,348,"14/Dec",12,"GI-5.1",62.5,45,-40.11,-40.33,0,0
"31739",31739,349,"15/Dec",12,"GI-5.1",62.5,45,-39.14,-39.6,0,0
"31740",31740,350,"16/Dec",12,"GI-5.1",62.5,45,-39.56,-39.44,0,0
"31741",31741,351,"17/Dec",12,"GI-5.1",62.5,45,-39.61,-39.5,0,0
"31742",31742,352,"18/Dec",12,"GI-5.1",62.5,45,-39.34,-39.29,0,0
"31743",31743,353,"19/Dec",12,"GI-5.1",62.5,45,-38.91,-39.72,0,0
"31744",31744,354,"20/Dec",12,"GI-5.1",62.5,45,-40.9,-40.82,0,0
"31745",31745,355,"21/Dec",12,"GI-5.1",62.5,45,-42.66,-41.37,0,0
"31746",31746,356,"22/Dec",12,"GI-5.1",62.5,45,-40.54,-41.33,0,0
"31747",31747,357,"23/Dec",12,"GI-5.1",62.5,45,-40.8,-40.69,0,0
"31748",31748,358,"24/Dec",12,"GI-5.1",62.5,45,-40.74,-40.5,0,0
"31749",31749,359,"25/Dec",12,"GI-5.1",62.5,45,-39.97,-40.36,0,0
"31750",31750,360,"26/Dec",12,"GI-5.1",62.5,45,-40.38,-40.23,0,0
"31751",31751,361,"27/Dec",12,"GI-5.1",62.5,45,-40.35,-40.09,0,0
"31752",31752,362,"28/Dec",12,"GI-5.1",62.5,45,-39.54,-39.02,0,0
"31753",31753,363,"29/Dec",12,"GI-5.1",62.5,45,-37.17,-38.15,0,0
"31754",31754,364,"30/Dec",12,"GI-5.1",62.5,45,-37.74,-37.89,0,0
"31755",31755,365,"31/Dec",12,"GI-5.1",62.5,45,-38.77,-39.72,0,0
"31756",31756,1,"01/Jan",1,"GI-5.1",65,45,-42.44,-41.56,0,0
"31757",31757,2,"02/Jan",1,"GI-5.1",65,45,-43.67,-42.93,0,0
"31758",31758,3,"03/Jan",1,"GI-5.1",65,45,-42.69,-44.02,0,0
"31759",31759,4,"04/Jan",1,"GI-5.1",65,45,-45.71,-45.17,0,0
"31760",31760,5,"05/Jan",1,"GI-5.1",65,45,-47.1,-46.4,0,0
"31761",31761,6,"06/Jan",1,"GI-5.1",65,45,-46.4,-46.42,0,0
"31762",31762,7,"07/Jan",1,"GI-5.1",65,45,-45.76,-45.99,0,0
"31763",31763,8,"08/Jan",1,"GI-5.1",65,45,-45.81,-46.05,0,0
"31764",31764,9,"09/Jan",1,"GI-5.1",65,45,-46.59,-45.99,0,0
"31765",31765,10,"10/Jan",1,"GI-5.1",65,45,-45.56,-46.06,0,0
"31766",31766,11,"11/Jan",1,"GI-5.1",65,45,-46.03,-45.06,0,0
"31767",31767,12,"12/Jan",1,"GI-5.1",65,45,-43.6,-45.46,0,0
"31768",31768,13,"13/Jan",1,"GI-5.1",65,45,-46.75,-45.5,0,0
"31769",31769,14,"14/Jan",1,"GI-5.1",65,45,-46.16,-46.54,0,0
"31770",31770,15,"15/Jan",1,"GI-5.1",65,45,-46.71,-46.49,0,0
"31771",31771,16,"16/Jan",1,"GI-5.1",65,45,-46.6,-46.89,0,0
"31772",31772,17,"17/Jan",1,"GI-5.1",65,45,-47.37,-46.89,0,0
"31773",31773,18,"18/Jan",1,"GI-5.1",65,45,-46.71,-47.22,0,0
"31774",31774,19,"19/Jan",1,"GI-5.1",65,45,-47.57,-46.51,0,0
"31775",31775,20,"20/Jan",1,"GI-5.1",65,45,-45.25,-45.66,0,0
"31776",31776,21,"21/Jan",1,"GI-5.1",65,45,-44.16,-44.24,0,0
"31777",31777,22,"22/Jan",1,"GI-5.1",65,45,-43.31,-43.57,0,0
"31778",31778,23,"23/Jan",1,"GI-5.1",65,45,-43.24,-43.77,0,0
"31779",31779,24,"24/Jan",1,"GI-5.1",65,45,-44.77,-43.91,0,0
"31780",31780,25,"25/Jan",1,"GI-5.1",65,45,-43.71,-44.84,0,0
"31781",31781,26,"26/Jan",1,"GI-5.1",65,45,-46.05,-45.16,0,0
"31782",31782,27,"27/Jan",1,"GI-5.1",65,45,-45.71,-45.39,0,0
"31783",31783,28,"28/Jan",1,"GI-5.1",65,45,-44.41,-44.72,0,0
"31784",31784,29,"29/Jan",1,"GI-5.1",65,45,-44.04,-44.25,0,0
"31785",31785,30,"30/Jan",1,"GI-5.1",65,45,-44.3,-44.8,0,0
"31786",31786,31,"31/Jan",1,"GI-5.1",65,45,-46.06,-45.61,0,0
"31787",31787,32,"01/Feb",2,"GI-5.1",65,45,-46.56,-46.38,0,0
"31788",31788,33,"02/Feb",2,"GI-5.1",65,45,-46.41,-46.15,0,0
"31789",31789,34,"03/Feb",2,"GI-5.1",65,45,-45.47,-46.1,0,0
"31790",31790,35,"04/Feb",2,"GI-5.1",65,45,-46.42,-46.59,0,0
"31791",31791,36,"05/Feb",2,"GI-5.1",65,45,-47.87,-46.14,0,0
"31792",31792,37,"06/Feb",2,"GI-5.1",65,45,-44.14,-45.5,0,0
"31793",31793,38,"07/Feb",2,"GI-5.1",65,45,-44.5,-44.65,0,0
"31794",31794,39,"08/Feb",2,"GI-5.1",65,45,-45.3,-44.42,0,0
"31795",31795,40,"09/Feb",2,"GI-5.1",65,45,-43.46,-43.74,0,0
"31796",31796,41,"10/Feb",2,"GI-5.1",65,45,-42.46,-42.96,0,0
"31797",31797,42,"11/Feb",2,"GI-5.1",65,45,-42.96,-42.74,0,0
"31798",31798,43,"12/Feb",2,"GI-5.1",65,45,-42.8,-43.23,0,0
"31799",31799,44,"13/Feb",2,"GI-5.1",65,45,-43.94,-43.95,0,0
"31800",31800,45,"14/Feb",2,"GI-5.1",65,45,-45.12,-44.63,0,0
"31801",31801,46,"15/Feb",2,"GI-5.1",65,45,-44.84,-44.59,0,0
"31802",31802,47,"16/Feb",2,"GI-5.1",65,45,-43.81,-43.98,0,0
"31803",31803,48,"17/Feb",2,"GI-5.1",65,45,-43.3,-43.24,0,0
"31804",31804,49,"18/Feb",2,"GI-5.1",65,45,-42.6,-42.15,0,0
"31805",31805,50,"19/Feb",2,"GI-5.1",65,45,-40.54,-41.76,0,0
"31806",31806,51,"20/Feb",2,"GI-5.1",65,45,-42.13,-41.91,0,0
"31807",31807,52,"21/Feb",2,"GI-5.1",65,45,-43.05,-43.47,0,0
"31808",31808,53,"22/Feb",2,"GI-5.1",65,45,-45.22,-44.63,0,0
"31809",31809,54,"23/Feb",2,"GI-5.1",65,45,-45.61,-45.1,0,0
"31810",31810,55,"24/Feb",2,"GI-5.1",65,45,-44.46,-44.34,0,0
"31811",31811,56,"25/Feb",2,"GI-5.1",65,45,-42.95,-42.68,0,0
"31812",31812,57,"26/Feb",2,"GI-5.1",65,45,-40.63,-40.85,0,0
"31813",31813,58,"27/Feb",2,"GI-5.1",65,45,-38.98,-39.44,0,0
"31814",31814,59,"28/Feb",2,"GI-5.1",65,45,-38.71,-38.78,0,0
"31815",31815,60,"01/Mar",3,"GI-5.1",65,45,-38.34,-38.71,0,0
"31816",31816,61,"02/Mar",3,"GI-5.1",65,45,-39.38,-38.52,0,0
"31817",31817,62,"03/Mar",3,"GI-5.1",65,45,-37.83,-37.76,0,0
"31818",31818,63,"04/Mar",3,"GI-5.1",65,45,-36.08,-36.35,0,0
"31819",31819,64,"05/Mar",3,"GI-5.1",65,45,-35.15,-35.77,0,0
"31820",31820,65,"06/Mar",3,"GI-5.1",65,45,-36.09,-35.75,0,0
"31821",31821,66,"07/Mar",3,"GI-5.1",65,45,-36,-36.07,0,0
"31822",31822,67,"08/Mar",3,"GI-5.1",65,45,-36.12,-36.18,0,0
"31823",31823,68,"09/Mar",3,"GI-5.1",65,45,-36.42,-36.5,0,0
"31824",31824,69,"10/Mar",3,"GI-5.1",65,45,-36.96,-36.44,0,0
"31825",31825,70,"11/Mar",3,"GI-5.1",65,45,-35.93,-36.62,0,0
"31826",31826,71,"12/Mar",3,"GI-5.1",65,45,-36.96,-36.94,0,0
"31827",31827,72,"13/Mar",3,"GI-5.1",65,45,-37.93,-37.62,0,0
"31828",31828,73,"14/Mar",3,"GI-5.1",65,45,-37.98,-37.59,0,0
"31829",31829,74,"15/Mar",3,"GI-5.1",65,45,-36.86,-36.94,0,0
"31830",31830,75,"16/Mar",3,"GI-5.1",65,45,-35.98,-36.27,0,0
"31831",31831,76,"17/Mar",3,"GI-5.1",65,45,-35.97,-35.33,0,0
"31832",31832,77,"18/Mar",3,"GI-5.1",65,45,-34.05,-34.6,0,0
"31833",31833,78,"19/Mar",3,"GI-5.1",65,45,-33.79,-33.31,0,0
"31834",31834,79,"20/Mar",3,"GI-5.1",65,45,-32.1,-32.78,0,0
"31835",31835,80,"21/Mar",3,"GI-5.1",65,45,-32.44,-32.64,0,0
"31836",31836,81,"22/Mar",3,"GI-5.1",65,45,-33.38,-32.91,0,0
"31837",31837,82,"23/Mar",3,"GI-5.1",65,45,-32.9,-33.44,0,0
"31838",31838,83,"24/Mar",3,"GI-5.1",65,45,-34.03,-33.6,0,0
"31839",31839,84,"25/Mar",3,"GI-5.1",65,45,-33.87,-33.6,0,0
"31840",31840,85,"26/Mar",3,"GI-5.1",65,45,-32.91,-33.22,0,0
"31841",31841,86,"27/Mar",3,"GI-5.1",65,45,-32.87,-33.17,0,0
"31842",31842,87,"28/Mar",3,"GI-5.1",65,45,-33.72,-32.83,0,0
"31843",31843,88,"29/Mar",3,"GI-5.1",65,45,-31.9,-32.79,0,0
"31844",31844,89,"30/Mar",3,"GI-5.1",65,45,-32.75,-32.45,0,0
"31845",31845,90,"31/Mar",3,"GI-5.1",65,45,-32.7,-32.66,0,0
"31846",31846,91,"01/Apr",4,"GI-5.1",65,45,-32.32,-31.63,0,0
"31847",31847,92,"02/Apr",4,"GI-5.1",65,45,-30.08,-30.36,0,0
"31848",31848,93,"03/Apr",4,"GI-5.1",65,45,-28.67,-28.43,0,0
"31849",31849,94,"04/Apr",4,"GI-5.1",65,45,-26.54,-26.87,0,0
"31850",31850,95,"05/Apr",4,"GI-5.1",65,45,-25.41,-25.99,0,0
"31851",31851,96,"06/Apr",4,"GI-5.1",65,45,-26.01,-25.51,0,0
"31852",31852,97,"07/Apr",4,"GI-5.1",65,45,-25.1,-25.89,0,0
"31853",31853,98,"08/Apr",4,"GI-5.1",65,45,-26.57,-25.24,0,0
"31854",31854,99,"09/Apr",4,"GI-5.1",65,45,-24.05,-24.09,0,0
"31855",31855,100,"10/Apr",4,"GI-5.1",65,45,-21.66,-22.46,0,0
"31856",31856,101,"11/Apr",4,"GI-5.1",65,45,-21.67,-21.38,0,0
"31857",31857,102,"12/Apr",4,"GI-5.1",65,45,-20.82,-21.17,0,0
"31858",31858,103,"13/Apr",4,"GI-5.1",65,45,-21.02,-21.11,0,0
"31859",31859,104,"14/Apr",4,"GI-5.1",65,45,-21.5,-21.41,0,0
"31860",31860,105,"15/Apr",4,"GI-5.1",65,45,-21.71,-21.42,0,0
"31861",31861,106,"16/Apr",4,"GI-5.1",65,45,-21.04,-21.34,0,0
"31862",31862,107,"17/Apr",4,"GI-5.1",65,45,-21.27,-21.43,0,0
"31863",31863,108,"18/Apr",4,"GI-5.1",65,45,-21.97,-21.5,0,0
"31864",31864,109,"19/Apr",4,"GI-5.1",65,45,-21.27,-21.1,0,0
"31865",31865,110,"20/Apr",4,"GI-5.1",65,45,-20.06,-20.08,0,0
"31866",31866,111,"21/Apr",4,"GI-5.1",65,45,-18.91,-19.21,0,0
"31867",31867,112,"22/Apr",4,"GI-5.1",65,45,-18.66,-18.37,0,0
"31868",31868,113,"23/Apr",4,"GI-5.1",65,45,-17.53,-17.78,0,0
"31869",31869,114,"24/Apr",4,"GI-5.1",65,45,-17.14,-17.66,0,0
"31870",31870,115,"25/Apr",4,"GI-5.1",65,45,-18.32,-17.98,0,0
"31871",31871,116,"26/Apr",4,"GI-5.1",65,45,-18.47,-18.34,0,0
"31872",31872,117,"27/Apr",4,"GI-5.1",65,45,-18.23,-18.01,0,0
"31873",31873,118,"28/Apr",4,"GI-5.1",65,45,-17.34,-17.64,0,0
"31874",31874,119,"29/Apr",4,"GI-5.1",65,45,-17.36,-17.12,0,0
"31875",31875,120,"30/Apr",4,"GI-5.1",65,45,-16.66,-16.89,0,0
"31876",31876,121,"01/May",5,"GI-5.1",65,45,-16.64,-16.33,0,0
"31877",31877,122,"02/May",5,"GI-5.1",65,45,-15.69,-15.34,0,0
"31878",31878,123,"03/May",5,"GI-5.1",65,45,-13.69,-14.69,0,0
"31879",31879,124,"04/May",5,"GI-5.1",65,45,-14.68,-14.63,0,0
"31880",31880,125,"05/May",5,"GI-5.1",65,45,-15.51,-14.89,0,0
"31881",31881,126,"06/May",5,"GI-5.1",65,45,-14.48,-14.17,0,0
"31882",31882,127,"07/May",5,"GI-5.1",65,45,-12.53,-12.74,0,0
"31883",31883,128,"08/May",5,"GI-5.1",65,45,-11.2,-11.96,0,0
"31884",31884,129,"09/May",5,"GI-5.1",65,45,-12.15,-11.69,0,0
"31885",31885,130,"10/May",5,"GI-5.1",65,45,-11.71,-12.21,0,0
"31886",31886,131,"11/May",5,"GI-5.1",65,45,-12.77,-12.63,0,0
"31887",31887,132,"12/May",5,"GI-5.1",65,45,-13.41,-13.15,0,0
"31888",31888,133,"13/May",5,"GI-5.1",65,45,-13.28,-13.09,0,0
"31889",31889,134,"14/May",5,"GI-5.1",65,45,-12.57,-12.81,0,0
"31890",31890,135,"15/May",5,"GI-5.1",65,45,-12.59,-12.39,0,0
"31891",31891,136,"16/May",5,"GI-5.1",65,45,-12.01,-12.16,0,0
"31892",31892,137,"17/May",5,"GI-5.1",65,45,-11.89,-11.48,0,0
"31893",31893,138,"18/May",5,"GI-5.1",65,45,-10.53,-11.11,0,0
"31894",31894,139,"19/May",5,"GI-5.1",65,45,-10.91,-11.03,0,0
"31895",31895,140,"20/May",5,"GI-5.1",65,45,-11.65,-11.18,0,0
"31896",31896,141,"21/May",5,"GI-5.1",65,45,-10.97,-10.95,0,0
"31897",31897,142,"22/May",5,"GI-5.1",65,45,-10.24,-10.28,0,0
"31898",31898,143,"23/May",5,"GI-5.1",65,45,-9.62,-9.55,0,0
"31899",31899,144,"24/May",5,"GI-5.1",65,45,-8.78,-9.13,0,0
"31900",31900,145,"25/May",5,"GI-5.1",65,45,-8.98,-8.62,0,0
"31901",31901,146,"26/May",5,"GI-5.1",65,45,-8.11,-8.35,0,0
"31902",31902,147,"27/May",5,"GI-5.1",65,45,-7.97,-7.96,0,0
"31903",31903,148,"28/May",5,"GI-5.1",65,45,-7.79,-7.55,0,0
"31904",31904,149,"29/May",5,"GI-5.1",65,45,-6.89,-6.78,0,0
"31905",31905,150,"30/May",5,"GI-5.1",65,45,-5.67,-6.41,0,0
"31906",31906,151,"31/May",5,"GI-5.1",65,45,-6.68,-6.63,0,0
"31907",31907,152,"01/Jun",6,"GI-5.1",65,45,-8.35,-8.24,0,0
"31908",31908,153,"02/Jun",6,"GI-5.1",65,45,-8.89,-8.57,0,0
"31909",31909,154,"03/Jun",6,"GI-5.1",65,45,-8.48,-8.45,0,0
"31910",31910,155,"04/Jun",6,"GI-5.1",65,45,-7.99,-7.72,0,0
"31911",31911,156,"05/Jun",6,"GI-5.1",65,45,-6.7,-7.19,0,0
"31912",31912,157,"06/Jun",6,"GI-5.1",65,45,-6.87,-6.76,0,0
"31913",31913,158,"07/Jun",6,"GI-5.1",65,45,-6.7,-6.63,0,0
"31914",31914,159,"08/Jun",6,"GI-5.1",65,45,-6.31,-6.28,0,0
"31915",31915,160,"09/Jun",6,"GI-5.1",65,45,-5.82,-5.61,0,0
"31916",31916,161,"10/Jun",6,"GI-5.1",65,45,-4.69,-5.18,0,0
"31917",31917,162,"11/Jun",6,"GI-5.1",65,45,-5.04,-4.79,0,0
"31918",31918,163,"12/Jun",6,"GI-5.1",65,45,-4.63,-4.51,0,0
"31919",31919,164,"13/Jun",6,"GI-5.1",65,45,-3.86,-4.05,0,0
"31920",31920,165,"14/Jun",6,"GI-5.1",65,45,-3.67,-3.79,0,0
"31921",31921,166,"15/Jun",6,"GI-5.1",65,45,-3.85,-3.66,0,0
"31922",31922,167,"16/Jun",6,"GI-5.1",65,45,-3.45,-3.6,0,0
"31923",31923,168,"17/Jun",6,"GI-5.1",65,45,-3.49,-3.64,0,0
"31924",31924,169,"18/Jun",6,"GI-5.1",65,45,-3.97,-3.86,0,0
"31925",31925,170,"19/Jun",6,"GI-5.1",65,45,-4.13,-4.12,0,0
"31926",31926,171,"20/Jun",6,"GI-5.1",65,45,-4.25,-4.18,0,0
"31927",31927,172,"21/Jun",6,"GI-5.1",65,45,-4.17,-3.95,0,0
"31928",31928,173,"22/Jun",6,"GI-5.1",65,45,-3.42,-3.38,0,0
"31929",31929,174,"23/Jun",6,"GI-5.1",65,45,-2.55,-2.76,0,0
"31930",31930,175,"24/Jun",6,"GI-5.1",65,45,-2.31,-2.61,0,0
"31931",31931,176,"25/Jun",6,"GI-5.1",65,45,-2.97,-2.85,0,0
"31932",31932,177,"26/Jun",6,"GI-5.1",65,45,-3.28,-3.15,0,0
"31933",31933,178,"27/Jun",6,"GI-5.1",65,45,-3.19,-3.19,0,0
"31934",31934,179,"28/Jun",6,"GI-5.1",65,45,-3.09,-3.12,0,0
"31935",31935,180,"29/Jun",6,"GI-5.1",65,45,-3.07,-2.93,0,0
"31936",31936,181,"30/Jun",6,"GI-5.1",65,45,-2.64,-2.6,0,0
"31937",31937,182,"01/Jul",7,"GI-5.1",65,45,-1.98,-2.14,0,0
"31938",31938,183,"02/Jul",7,"GI-5.1",65,45,-1.91,-1.99,0,0
"31939",31939,184,"03/Jul",7,"GI-5.1",65,45,-2.09,-2.08,0,0
"31940",31940,185,"04/Jul",7,"GI-5.1",65,45,-2.24,-2.19,0,0
"31941",31941,186,"05/Jul",7,"GI-5.1",65,45,-2.23,-1.97,0,0
"31942",31942,187,"06/Jul",7,"GI-5.1",65,45,-1.43,-1.69,0,0
"31943",31943,188,"07/Jul",7,"GI-5.1",65,45,-1.41,-1.53,0,0
"31944",31944,189,"08/Jul",7,"GI-5.1",65,45,-1.74,-1.5,0,0
"31945",31945,190,"09/Jul",7,"GI-5.1",65,45,-1.34,-1.45,0,0
"31946",31946,191,"10/Jul",7,"GI-5.1",65,45,-1.27,-1.11,0,0
"31947",31947,192,"11/Jul",7,"GI-5.1",65,45,-0.72,-0.86,0,0
"31948",31948,193,"12/Jul",7,"GI-5.1",65,45,-0.6,-0.74,0,0
"31949",31949,194,"13/Jul",7,"GI-5.1",65,45,-0.89,-0.73,0,0
"31950",31950,195,"14/Jul",7,"GI-5.1",65,45,-0.7,-0.71,0,0
"31951",31951,196,"15/Jul",7,"GI-5.1",65,45,-0.54,-0.54,0,0
"31952",31952,197,"16/Jul",7,"GI-5.1",65,45,-0.39,-0.16,0,0
"31953",31953,198,"17/Jul",7,"GI-5.1",65,45,0.44,0.25,0,0
"31954",31954,199,"18/Jul",7,"GI-5.1",65,45,0.7,0.69,0,0
"31955",31955,200,"19/Jul",7,"GI-5.1",65,45,0.93,0.79,0,0
"31956",31956,201,"20/Jul",7,"GI-5.1",65,45,0.73,0.85,0,0
"31957",31957,202,"21/Jul",7,"GI-5.1",65,45,0.88,1.19,0,0
"31958",31958,203,"22/Jul",7,"GI-5.1",65,45,1.96,1.75,0,0
"31959",31959,204,"23/Jul",7,"GI-5.1",65,45,2.42,2.3,0,0
"31960",31960,205,"24/Jul",7,"GI-5.1",65,45,2.52,2.4,0,0
"31961",31961,206,"25/Jul",7,"GI-5.1",65,45,2.25,2.4,0,0
"31962",31962,207,"26/Jul",7,"GI-5.1",65,45,2.42,2.28,0,0
"31963",31963,208,"27/Jul",7,"GI-5.1",65,45,2.16,2.26,0,0
"31964",31964,209,"28/Jul",7,"GI-5.1",65,45,2.2,2,0,0
"31965",31965,210,"29/Jul",7,"GI-5.1",65,45,1.65,1.74,0,0
"31966",31966,211,"30/Jul",7,"GI-5.1",65,45,1.38,1.31,0,0
"31967",31967,212,"31/Jul",7,"GI-5.1",65,45,0.89,1.26,0,0
"31968",31968,213,"01/Aug",8,"GI-5.1",65,45,1.4,1.39,0,0
"31969",31969,214,"02/Aug",8,"GI-5.1",65,45,1.98,1.9,0,0
"31970",31970,215,"03/Aug",8,"GI-5.1",65,45,2.33,2.19,0,0
"31971",31971,216,"04/Aug",8,"GI-5.1",65,45,2.25,2.31,0,0
"31972",31972,217,"05/Aug",8,"GI-5.1",65,45,2.34,2.26,0,0
"31973",31973,218,"06/Aug",8,"GI-5.1",65,45,2.18,2.11,0,0
"31974",31974,219,"07/Aug",8,"GI-5.1",65,45,1.8,2,0,0
"31975",31975,220,"08/Aug",8,"GI-5.1",65,45,2.01,1.86,0,0
"31976",31976,221,"09/Aug",8,"GI-5.1",65,45,1.78,1.52,0,0
"31977",31977,222,"10/Aug",8,"GI-5.1",65,45,0.77,1.21,0,0
"31978",31978,223,"11/Aug",8,"GI-5.1",65,45,1.08,1.2,0,0
"31979",31979,224,"12/Aug",8,"GI-5.1",65,45,1.74,1.35,0,0
"31980",31980,225,"13/Aug",8,"GI-5.1",65,45,1.22,1.53,0,0
"31981",31981,226,"14/Aug",8,"GI-5.1",65,45,1.63,1.54,0,0
"31982",31982,227,"15/Aug",8,"GI-5.1",65,45,1.78,1.56,0,0
"31983",31983,228,"16/Aug",8,"GI-5.1",65,45,1.26,1.08,0,0
"31984",31984,229,"17/Aug",8,"GI-5.1",65,45,0.21,0.28,0,0
"31985",31985,230,"18/Aug",8,"GI-5.1",65,45,-0.64,-0.51,0,0
"31986",31986,231,"19/Aug",8,"GI-5.1",65,45,-1.11,-0.57,0,0
"31987",31987,232,"20/Aug",8,"GI-5.1",65,45,0.0299999999999998,-0.54,0,0
"31988",31988,233,"21/Aug",8,"GI-5.1",65,45,-0.54,-0.71,0,0
"31989",31989,234,"22/Aug",8,"GI-5.1",65,45,-1.61,-1.5,0,0
"31990",31990,235,"23/Aug",8,"GI-5.1",65,45,-2.36,-2.26,0,0
"31991",31991,236,"24/Aug",8,"GI-5.1",65,45,-2.82,-2.42,0,0
"31992",31992,237,"25/Aug",8,"GI-5.1",65,45,-2.08,-1.8,0,0
"31993",31993,238,"26/Aug",8,"GI-5.1",65,45,-0.49,-1.52,0,0
"31994",31994,239,"27/Aug",8,"GI-5.1",65,45,-1.98,-1.79,0,0
"31995",31995,240,"28/Aug",8,"GI-5.1",65,45,-2.91,-2.48,0,0
"31996",31996,241,"29/Aug",8,"GI-5.1",65,45,-2.56,-2.83,0,0
"31997",31997,242,"30/Aug",8,"GI-5.1",65,45,-3.02,-2.93,0,0
"31998",31998,243,"31/Aug",8,"GI-5.1",65,45,-3.21,-3.31,0,0
"31999",31999,244,"01/Sep",9,"GI-5.1",65,45,-3.59,-3.46,0,0
"32000",32000,245,"02/Sep",9,"GI-5.1",65,45,-3.68,-4.1,0,0
"32001",32001,246,"03/Sep",9,"GI-5.1",65,45,-5.02,-5.3,0,0
"32002",32002,247,"04/Sep",9,"GI-5.1",65,45,-7.2,-6.38,0,0
"32003",32003,248,"05/Sep",9,"GI-5.1",65,45,-6.92,-6.65,0,0
"32004",32004,249,"06/Sep",9,"GI-5.1",65,45,-5.82,-6.06,0,0
"32005",32005,250,"07/Sep",9,"GI-5.1",65,45,-5.43,-6.04,0,0
"32006",32006,251,"08/Sep",9,"GI-5.1",65,45,-6.88,-6.88,0,0
"32007",32007,252,"09/Sep",9,"GI-5.1",65,45,-8.32,-8.16,0,0
"32008",32008,253,"10/Sep",9,"GI-5.1",65,45,-9.28,-8.97,0,0
"32009",32009,254,"11/Sep",9,"GI-5.1",65,45,-9.31,-9.62,0,0
"32010",32010,255,"12/Sep",9,"GI-5.1",65,45,-10.28,-9.85,0,0
"32011",32011,256,"13/Sep",9,"GI-5.1",65,45,-9.97,-10.12,0,0
"32012",32012,257,"14/Sep",9,"GI-5.1",65,45,-10.1,-10.21,0,0
"32013",32013,258,"15/Sep",9,"GI-5.1",65,45,-10.56,-10.56,0,0
"32014",32014,259,"16/Sep",9,"GI-5.1",65,45,-11.02,-11.09,0,0
"32015",32015,260,"17/Sep",9,"GI-5.1",65,45,-11.7,-11.92,0,0
"32016",32016,261,"18/Sep",9,"GI-5.1",65,45,-13.05,-13.19,0,0
"32017",32017,262,"19/Sep",9,"GI-5.1",65,45,-14.83,-14.18,0,0
"32018",32018,263,"20/Sep",9,"GI-5.1",65,45,-14.67,-14.6,0,0
"32019",32019,264,"21/Sep",9,"GI-5.1",65,45,-14.29,-14.87,0,0
"32020",32020,265,"22/Sep",9,"GI-5.1",65,45,-15.65,-15.68,0,0
"32021",32021,266,"23/Sep",9,"GI-5.1",65,45,-17.1,-16.78,0,0
"32022",32022,267,"24/Sep",9,"GI-5.1",65,45,-17.58,-17.41,0,0
"32023",32023,268,"25/Sep",9,"GI-5.1",65,45,-17.56,-17.73,0,0
"32024",32024,269,"26/Sep",9,"GI-5.1",65,45,-18.04,-17.97,0,0
"32025",32025,270,"27/Sep",9,"GI-5.1",65,45,-18.3,-18.03,0,0
"32026",32026,271,"28/Sep",9,"GI-5.1",65,45,-17.74,-18.14,0,0
"32027",32027,272,"29/Sep",9,"GI-5.1",65,45,-18.39,-18,0,0
"32028",32028,273,"30/Sep",9,"GI-5.1",65,45,-17.86,-17.84,0,0
"32029",32029,274,"01/Oct",10,"GI-5.1",65,45,-17.17,-17.62,0,0
"32030",32030,275,"02/Oct",10,"GI-5.1",65,45,-17.94,-18.33,0,0
"32031",32031,276,"03/Oct",10,"GI-5.1",65,45,-19.89,-19.69,0,0
"32032",32032,277,"04/Oct",10,"GI-5.1",65,45,-21.23,-20.55,0,0
"32033",32033,278,"05/Oct",10,"GI-5.1",65,45,-20.52,-21.46,0,0
"32034",32034,279,"06/Oct",10,"GI-5.1",65,45,-22.63,-22.73,0,0
"32035",32035,280,"07/Oct",10,"GI-5.1",65,45,-25.04,-24.04,0,0
"32036",32036,281,"08/Oct",10,"GI-5.1",65,45,-24.44,-24.73,0,0
"32037",32037,282,"09/Oct",10,"GI-5.1",65,45,-24.7,-24.61,0,0
"32038",32038,283,"10/Oct",10,"GI-5.1",65,45,-24.69,-25.52,0,0
"32039",32039,284,"11/Oct",10,"GI-5.1",65,45,-27.16,-26.12,0,0
"32040",32040,285,"12/Oct",10,"GI-5.1",65,45,-26.51,-27.03,0,0
"32041",32041,286,"13/Oct",10,"GI-5.1",65,45,-27.43,-27.16,0,0
"32042",32042,287,"14/Oct",10,"GI-5.1",65,45,-27.55,-27.48,0,0
"32043",32043,288,"15/Oct",10,"GI-5.1",65,45,-27.47,-27.2,0,0
"32044",32044,289,"16/Oct",10,"GI-5.1",65,45,-26.57,-27.31,0,0
"32045",32045,290,"17/Oct",10,"GI-5.1",65,45,-27.88,-27.75,0,0
"32046",32046,291,"18/Oct",10,"GI-5.1",65,45,-28.79,-28.16,0,0
"32047",32047,292,"19/Oct",10,"GI-5.1",65,45,-27.8,-28.01,0,0
"32048",32048,293,"20/Oct",10,"GI-5.1",65,45,-27.45,-28.57,0,0
"32049",32049,294,"21/Oct",10,"GI-5.1",65,45,-30.47,-29.19,0,0
"32050",32050,295,"22/Oct",10,"GI-5.1",65,45,-29.66,-29.66,0,0
"32051",32051,296,"23/Oct",10,"GI-5.1",65,45,-28.85,-28.88,0,0
"32052",32052,297,"24/Oct",10,"GI-5.1",65,45,-28.14,-28.59,0,0
"32053",32053,298,"25/Oct",10,"GI-5.1",65,45,-28.78,-29.15,0,0
"32054",32054,299,"26/Oct",10,"GI-5.1",65,45,-30.53,-30.36,0,0
"32055",32055,300,"27/Oct",10,"GI-5.1",65,45,-31.78,-32.29,0,0
